Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Upper Semifinals,9486.0,2022
Champions Tour North America Stage 2: Challengers,800,All Stages,,All Match Types,,2022
Champions Tour North America Stage 2: Challengers,800,Group Stage,1561.0,Week 1,11447.0,2022
Champions Tour North America Stage 2: Challengers,800,Group Stage,1561.0,Week 2,11448.0,2022
Champions Tour North America Stage 2: Challengers,800,Group Stage,1561.0,Week 3,11449.0,2022
Champions Tour North America Stage 2: Challengers,800,Group Stage,1561.0,Week 4,11450.0,2022
Champions Tour North America Stage 2: Challengers,800,Group Stage,1561.0,Week 5,11451.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 1,10894.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 2,10895.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 3,10896.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 4,10897.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 5,10898.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Lower Round 6,10899.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Round of 128,10888.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Round of 64,10889.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Upper Quarterfinals,10892.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Upper Round of 16,10891.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Upper Round of 32,10890.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #1,1560.0,Upper Semifinals,10893.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 1,11170.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 2,11171.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 3,11172.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 4,11173.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 5,11174.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Lower Round 6,11175.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Round of 128,11153.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Round of 64,11163.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Upper Quarterfinals,11168.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Upper Round of 16,11167.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Upper Round of 32,11166.0,2022
Champions Tour North America Stage 2: Challengers,800,Open Qualifier #2,1903.0,Upper Semifinals,11169.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Grand Finals,12227.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Lower Bracket Finals,12226.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Lower Bracket Round 1,12166.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Lower Bracket Round 2,12224.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Lower Bracket Round 3,12225.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Upper Bracket Finals,12223.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Upper Bracket Round 1,12167.0,2022
Champions Tour North America Stage 2: Challengers,800,Playoffs,1953.0,Upper Bracket Semifinals,12188.0,2022
Champions Tour North America: Last Chance Qualifier,1130,All Stages,,All Match Types,,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Grand Final,13221.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Lower Final,13225.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Lower Round 1,13222.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Lower Round 2,13223.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Lower Round 3,13224.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Upper Final,13220.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Upper Quarterfinals,13218.0,2022
Champions Tour North America: Last Chance Qualifier,1130,Main Event,2190.0,Upper Semifinals,13219.0,2022
Champions Tour Philippines Stage 1: Challengers,841,All Stages,,All Match Types,,2022
Champions Tour Philippines Stage 1: Challengers,841,Group Stage,1635.0,Group A,8708.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Group Stage,1635.0,Group B,8709.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634.0,Lower Round 1,8784.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634.0,Lower Round 2,8785.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634.0,Lower Round 3,8786.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634.0,Upper Quarterfinals,8780.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Grand Final,9480.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Lower Final,9479.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Lower Round 1,9477.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Lower Round 2,9478.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Upper Final,9476.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Upper Round 1,9474.0,2022
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636.0,Upper Semifinals,9475.0,2022
Champions Tour Philippines Stage 2: Challengers,882,All Stages,,All Match Types,,2022
Champions Tour Philippines Stage 2: Challengers,882,Group Stage,1748.0,Week 1,11437.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Group Stage,1748.0,Week 2,11442.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 1,1937.0,Lower Round 1,11072.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 1,1937.0,Lower Seeding,11073.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 1,1937.0,Upper Round of 16,11071.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Lower Preliminary Round,10956.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Lower Round 1,10957.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Lower Round 2,10958.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Lower Round 3,10959.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Lower Round 4,10960.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Upper Preliminary Round,10926.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Upper Quarterfinals,10954.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Upper Round of 16,10927.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Open Qualifier Week 2,1747.0,Upper Semifinals,10955.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Grand Final,11661.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Lower Final,11660.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Lower Round 1,11658.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Lower Round 2,11659.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Upper Final,11657.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Upper Round 1,11655.0,2022
Champions Tour Philippines Stage 2: Challengers,882,Playoffs,1749.0,Upper Semifinals,11656.0,2022
Champions Tour South America: Last Chance Qualifier,1111,All Stages,,All Match Types,,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Lower Final,13259.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Lower Round 1,13256.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Lower Round 2,13257.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Lower Round 3,13258.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Upper Final,13255.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Upper Quarterfinals,13253.0,2022
Champions Tour South America: Last Chance Qualifier,1111,Main Event,2154.0,Upper Semifinals,13254.0,2022
Champions Tour Stage 1: EMEA Challengers,854,All Stages,,All Match Types,,2022
Champions Tour Stage 1: EMEA Challengers,854,Group Stage,1669.0,Week 1,9516.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Group Stage,1669.0,Week 2,9517.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Group Stage,1669.0,Week 3,9518.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Group Stage,1669.0,Week 4,9519.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Group Stage,1669.0,Week 5,9520.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Grand Final,10405.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Lower Final,10408.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Lower Round 1,10406.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Lower Round 2,10407.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Upper Final,10404.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Upper Round 1,10402.0,2022
Champions Tour Stage 1: EMEA Challengers,854,Playoffs,1670.0,Upper Semifinals,10403.0,2022
Champions Tour Stage 1: EMEA Promotion,885,All Stages,,All Match Types,,2022
Champions Tour Stage 1: EMEA Promotion,885,Play-In,1755.0,Decider (A),10499.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Play-In,1755.0,Elimination (A),10498.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Play-In,1755.0,Group B,10500.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Play-In,1755.0,Opening (A),10496.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Play-In,1755.0,Winner's (A),10497.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Lower Final,10582.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Lower Round 1,10580.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Lower Round 2,10581.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Round of 6,10577.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Upper Final,10579.0,2022
Champions Tour Stage 1: EMEA Promotion,885,Promotion,1757.0,Upper Semifinals,10578.0,2022
Champions Tour Thailand Stage 1: Challengers,842,All Stages,,All Match Types,,2022
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698.0,Group A,9100.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698.0,Group B,9101.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698.0,Group C,9102.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698.0,Group D,9103.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699.0,Bronze Final,9623.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699.0,Grand Final,9624.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699.0,Quarterfinals,9621.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699.0,Semifinals,9622.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Lower Round 1,9106.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Lower Round 2,9107.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Lower Round 3,9108.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Lower Round 4,9110.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Upper Quarterfinals,9105.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637.0,Upper Round of 16,9104.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672.0,Lower Round 1,9340.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672.0,Lower Round 2,9341.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672.0,Lower Round 3,9342.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672.0,Upper Quarterfinals,9339.0,2022
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672.0,Upper Round of 16,9338.0,2022
Champions Tour Thailand Stage 2: Challengers,972,All Stages,,All Match Types,,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Final (A),11289.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Final (B),11290.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 1 (A),11283.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 1 (B),11284.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 2 (A),11285.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 2 (B),11286.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 3 (A),11287.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Lower Round 3 (B),11288.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Final (A),11281.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Final (B),11282.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Quarterfinals (A),11277.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Quarterfinals (B),11278.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Semifinals (A),11279.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Closed Qualifier,1906.0,Upper Semifinals (B),11280.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Group Stage,1907.0,Week 1,11452.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Group Stage,1907.0,Week 2,11453.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Open Qualifier,1905.0,Lower Round 1,11145.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Open Qualifier,1905.0,Upper Bracket Round of 16,11074.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Open Qualifier,1905.0,Upper Quarterfinals,11144.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Grand Final,11677.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Lower Bracket Final,11676.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Lower Bracket Round 1,11673.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Lower Bracket Round 2,11675.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Upper Bracket Final,11674.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Upper Bracket Round 1,11662.0,2022
Champions Tour Thailand Stage 2: Challengers,972,Playoffs,1908.0,Upper Bracket Semifinals,11663.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,All Stages,,All Match Types,,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Grand Final,8813.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Lower Final,8817.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Lower Round 1,8814.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Lower Round 2,8815.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Lower Round 3,8816.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Match 5/6,8824.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Upper Final,8812.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Upper Quarterfinals,8810.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547.0,Upper Semifinals,8811.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546.0,Quarterfinals,8776.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546.0,Round of 16,8775.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546.0,Round of 32,8774.0,2022
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546.0,Round of 64,8773.0,2022
Champions Tour Turkey Stage 1: Challengers 2,797,All Stages,,All Match Types,,2022
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555.0,Grand Final,9073.0,2022
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555.0,Lower Final,9072.0,2022
