Tournament,Stage,Match Type,Match Name,Map
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Obstacle vs Gangster Gorillas,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Obstacle vs Gangster Gorillas,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Cloud9 vs Waverunners,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Cloud9 vs Waverunners,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,seeker vs Poised,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,seeker vs Poised,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Ghost Gaming vs ACE,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Ghost Gaming vs ACE,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sakura Storm vs Radiant Roombas,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sakura Storm vs Radiant Roombas,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sakura Storm vs Radiant Roombas,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sentinels vs EthanK Fan Club,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sentinels vs EthanK Fan Club,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Techno Monks vs Dog Team Club Org,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Techno Monks vs Dog Team Club Org,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Evil Geniuses vs MROrgless,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Evil Geniuses vs MROrgless,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Serenity vs Insert Name Here,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Serenity vs Insert Name Here,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Serenity vs Insert Name Here,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Built By Gamers vs Silhouette,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Built By Gamers vs Silhouette,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Headshot Percentage vs RIFLE CRUTCHERS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Headshot Percentage vs RIFLE CRUTCHERS,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spacestation Gaming vs Binghamton Bearcats,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spacestation Gaming vs Binghamton Bearcats,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Resonate vs YMA,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Resonate vs YMA,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,T1 vs asdf,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,T1 vs asdf,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Able Esports vs NBKS CENTURIONS,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Able Esports vs NBKS CENTURIONS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Able Esports vs NBKS CENTURIONS,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Hollywood Hooliganz vs Carleton Ravens,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Hollywood Hooliganz vs Carleton Ravens,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,303 Esports vs ROACHES,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,303 Esports vs ROACHES,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Andbox vs Dallas Vendetta,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Andbox vs Dallas Vendetta,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ANBU Ops vs Swagoi,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ANBU Ops vs Swagoi,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ANBU Ops vs Swagoi,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sedated vs Team eXoN,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Sedated vs Team eXoN,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,FUNSNATCHERS vs Team Corruption,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,FUNSNATCHERS vs Team Corruption,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Spot Up vs On The Way,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Spot Up vs On The Way,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Spot Up vs On The Way,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Envy vs Take Flyte,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Envy vs Take Flyte,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Rise vs Elysium,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Rise vs Elysium,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Immortals vs Elevate,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Immortals vs Elevate,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,NRG Esports vs BLAHAJ,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,NRG Esports vs BLAHAJ,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Gen.G vs Fluid Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Gen.G vs Fluid Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Dignitas vs PROJECT X,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Dignitas vs PROJECT X,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Renegades vs YFP Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Renegades vs YFP Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Complexity vs Demon Time,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Complexity vs Demon Time,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Luminosity vs VT Valorant,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Luminosity vs VT Valorant,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sandwich Eaters 40 vs Penguin Sledding,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sandwich Eaters 40 vs Penguin Sledding,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,TSM vs Balanced Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,TSM vs Balanced Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Cloud9 vs Poised,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Cloud9 vs Poised,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sentinels vs Techno Monks,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sentinels vs Techno Monks,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Hollywood Hooliganz vs 303 Esports,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Hollywood Hooliganz vs 303 Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Hollywood Hooliganz vs 303 Esports,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sedated vs FUNSNATCHERS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Sedated vs FUNSNATCHERS,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,100 Thieves vs Spotlight,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,100 Thieves vs Spotlight,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,100 Thieves vs Spotlight,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Carpe Noctem vs Brimstone Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Carpe Noctem vs Brimstone Gaming,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Knights vs NSIC,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Knights vs NSIC,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,XSET vs down bad,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,XSET vs down bad,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,eUnited vs Cloud9 White,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,eUnited vs Cloud9 White,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,eUnited vs Cloud9 White,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Big Frames vs Obstacle,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Big Frames vs Obstacle,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Evil Geniuses vs Serenity,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Evil Geniuses vs Serenity,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Built By Gamers vs RIFLE CRUTCHERS,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Built By Gamers vs RIFLE CRUTCHERS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Spacestation Gaming vs Resonate,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Spacestation Gaming vs Resonate,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,T1 vs Able Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,T1 vs Able Esports,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Andbox vs Swagoi,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Andbox vs Swagoi,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Roosters vs ex-Phoenix1,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Roosters vs ex-Phoenix1,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Roosters vs ex-Phoenix1,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Slimy Boogermen vs NeverDone,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Slimy Boogermen vs NeverDone,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Equinox Esports vs CPC,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Equinox Esports vs CPC,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,FaZe Clan vs Big Backwoods,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,FaZe Clan vs Big Backwoods,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Ghost Gaming vs Sakura Storm,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 64,Ghost Gaming vs Sakura Storm,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,100 Thieves vs Carpe Noctem,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,100 Thieves vs Carpe Noctem,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,NRG Esports vs Dignitas,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,NRG Esports vs Dignitas,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,NRG Esports vs Dignitas,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Renegades vs Spot Up,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Renegades vs Spot Up,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Renegades vs Spot Up,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Gen.G vs Knights,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Gen.G vs Knights,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Envy vs Roosters,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Envy vs Roosters,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Equinox Esports vs Complexity,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Equinox Esports vs Complexity,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Equinox Esports vs Complexity,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,FaZe Clan vs NeverDone,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,FaZe Clan vs NeverDone,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,FaZe Clan vs NeverDone,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Luminosity vs Penguin Sledding,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Luminosity vs Penguin Sledding,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,TSM vs Rise,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,TSM vs Rise,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,XSET vs Cloud9 White,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,XSET vs Cloud9 White,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Immortals vs Big Frames,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Immortals vs Big Frames,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Cloud9 vs Ghost Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Cloud9 vs Ghost Gaming,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Cloud9 vs Ghost Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Sentinels vs Serenity,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Sentinels vs Serenity,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Sentinels vs Serenity,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Built By Gamers vs Spacestation Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Built By Gamers vs Spacestation Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Built By Gamers vs Spacestation Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,T1 vs Hollywood Hooliganz,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,T1 vs Hollywood Hooliganz,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Andbox vs FUNSNATCHERS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 32,Andbox vs FUNSNATCHERS,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,T1 vs Andbox,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,T1 vs Andbox,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,T1 vs Andbox,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Renegades vs Gen.G,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Renegades vs Gen.G,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,TSM vs XSET,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,TSM vs XSET,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,TSM vs XSET,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Sentinels vs Built By Gamers,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Sentinels vs Built By Gamers,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Envy vs Equinox Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Envy vs Equinox Esports,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,FaZe Clan vs Luminosity,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,FaZe Clan vs Luminosity,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,FaZe Clan vs Luminosity,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 16,Carpe Noctem vs NRG Esports,Bind
