Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Icebox,Cloud9,7,3,2,0,9,1,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Breeze,100 Thieves,3,0,2,0,9,2,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Breeze,Cloud9,9,2,2,0,3,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Haven,100 Thieves,8,0,1,0,8,2,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,100 Thieves vs Cloud9,Haven,Cloud9,8,2,3,0,8,0,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Breeze,Rise,6,0,2,0,10,1,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Breeze,Cloud9,10,1,2,0,6,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Split,Rise,0,0,0,0,8,0,4,1
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Split,Cloud9,8,0,4,1,0,0,0,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Bind,Rise,9,1,1,0,5,3,4,1
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,Rise vs Cloud9,Bind,Cloud9,5,3,4,1,9,1,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Ascent,Sharks Esports,11,0,1,1,2,0,0,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Ascent,E-Xolos LAZER,2,0,0,0,11,0,1,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Haven,Sharks Esports,8,0,4,1,4,0,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Sharks Esports vs E-Xolos LAZER,Haven,E-Xolos LAZER,4,0,1,0,8,0,4,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Split,Australs,10,2,0,1,5,1,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Split,FURIA,5,1,2,0,10,2,0,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Haven,Australs,8,2,0,0,9,1,2,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Haven,FURIA,9,1,2,1,8,2,0,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Ascent,Australs,9,3,1,0,4,1,2,2
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (A),Australs vs FURIA,Ascent,FURIA,4,1,2,2,9,3,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Split,Sharks Esports,10,0,4,0,5,2,2,3
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Split,Australs,5,2,2,3,10,0,4,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Ascent,Sharks Esports,8,1,1,1,9,1,3,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Ascent,Australs,9,1,3,0,8,1,1,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Icebox,Sharks Esports,7,1,4,0,5,3,5,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (A),Sharks Esports vs Australs,Icebox,Australs,5,3,5,1,7,1,4,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Split,Six Karma,8,3,1,1,8,0,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Split,Gamelanders Blue,8,0,2,0,8,3,1,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Ascent,Six Karma,8,0,1,0,10,0,2,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Ascent,Gamelanders Blue,10,0,2,1,8,0,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Breeze,Six Karma,2,0,1,0,11,2,0,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Six Karma vs Gamelanders Blue,Breeze,Gamelanders Blue,11,2,0,0,2,0,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Bind,Liberty,8,2,2,1,2,0,4,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Bind,INFINITY,2,0,4,0,8,2,2,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Icebox,Liberty,9,1,3,0,3,0,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Opening (B),Liberty vs INFINITY,Icebox,INFINITY,3,0,2,0,9,1,3,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Bind,Gamelanders Blue,11,0,1,1,6,0,2,2
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Bind,Liberty,6,0,2,2,11,0,1,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Icebox,Gamelanders Blue,6,1,6,1,8,0,3,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Winner's (B),Gamelanders Blue vs Liberty,Icebox,Liberty,8,0,3,1,6,1,6,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Haven,E-Xolos LAZER,7,0,2,0,11,0,0,2
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Haven,FURIA,11,0,0,2,7,0,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Icebox,E-Xolos LAZER,3,2,2,0,10,1,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (A),E-Xolos LAZER vs FURIA,Icebox,FURIA,10,1,2,0,3,2,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Bind,Six Karma,7,1,2,1,10,0,3,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Bind,INFINITY,10,0,3,0,7,1,2,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Breeze,Six Karma,9,1,3,1,6,0,6,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Breeze,INFINITY,6,0,6,0,9,1,3,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Split,Six Karma,12,1,0,0,4,0,2,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Elimination (B),Six Karma vs INFINITY,Split,INFINITY,4,0,2,0,12,1,0,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Haven,Sharks Esports,3,4,4,0,6,3,2,2
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Haven,FURIA,6,3,2,2,3,4,4,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Ascent,Sharks Esports,6,1,2,1,8,4,1,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (A),Sharks Esports vs FURIA,Ascent,FURIA,8,4,1,0,6,1,2,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Bind,Liberty,7,0,4,1,12,0,1,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Bind,Six Karma,12,0,1,1,7,0,4,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Split,Liberty,7,1,4,1,4,0,0,0
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Split,Six Karma,4,0,0,0,7,1,4,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Ascent,Liberty,11,2,3,1,12,2,0,1
Champions Tour South America: Last Chance Qualifier,Group Stage,Decider (B),Liberty vs Six Karma,Ascent,Six Karma,12,2,0,1,11,2,3,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Split,Australs,10,2,0,1,6,1,1,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Split,Liberty,6,1,1,1,10,2,0,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Icebox,Australs,12,0,1,0,3,2,2,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Australs vs Liberty,Icebox,Liberty,3,2,2,0,12,0,1,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Icebox,Gamelanders Blue,4,5,3,1,9,2,0,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Icebox,FURIA,9,2,0,0,4,5,3,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Ascent,Gamelanders Blue,3,0,1,1,11,1,1,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Ascent,FURIA,11,1,1,0,3,0,1,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Split,Gamelanders Blue,6,0,2,0,5,0,7,1
Champions Tour South America: Last Chance Qualifier,Playoffs,Semifinals,Gamelanders Blue vs FURIA,Split,FURIA,5,0,7,1,6,0,2,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Icebox,Australs,0,0,2,0,9,3,1,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Icebox,FURIA,9,3,1,0,0,0,2,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Ascent,Australs,4,1,1,0,6,1,6,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Ascent,FURIA,6,1,6,0,4,1,1,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Split,Australs,5,0,0,0,10,0,3,0
Champions Tour South America: Last Chance Qualifier,Playoffs,Grand Final,Australs vs FURIA,Split,FURIA,10,0,3,0,5,0,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Bind,G2 Esports,12,1,0,0,3,1,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Bind,Anubis Gaming,3,1,0,0,12,1,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Breeze,G2 Esports,9,1,3,0,8,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs Anubis Gaming,Breeze,Anubis Gaming,8,1,2,0,9,1,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Split,FUT Esports,11,0,1,1,4,0,1,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Split,Oxygen Esports,4,0,1,1,11,0,1,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Ascent,FUT Esports,8,1,3,1,8,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,FUT Esports vs Oxygen Esports,Ascent,Oxygen Esports,8,1,1,0,8,1,3,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Breeze,Papara SuperMassive,8,1,2,2,5,0,1,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Breeze,Guild Esports,5,0,1,2,8,1,2,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Icebox,Papara SuperMassive,7,1,7,0,7,2,7,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Icebox,Guild Esports,7,2,7,1,7,1,7,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Split,Papara SuperMassive,5,1,2,0,10,0,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Papara SuperMassive vs Guild Esports,Split,Guild Esports,10,0,2,1,5,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Ascent,Team Liquid,10,0,3,0,0,0,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Ascent,One Breath Gaming,0,0,0,0,10,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Haven,Team Liquid,6,3,4,0,3,3,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs One Breath Gaming,Haven,One Breath Gaming,3,3,3,0,6,3,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Split,Anubis Gaming,10,0,0,2,11,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Split,Oxygen Esports,11,0,3,0,10,0,0,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Ascent,Anubis Gaming,1,0,2,0,11,2,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Anubis Gaming vs Oxygen Esports,Ascent,Oxygen Esports,11,2,0,0,1,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Breeze,Papara SuperMassive,6,1,3,3,3,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Breeze,One Breath Gaming,3,1,1,0,6,1,3,3
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Split,Papara SuperMassive,5,3,0,2,9,1,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Split,One Breath Gaming,9,1,3,0,5,3,0,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Haven,Papara SuperMassive,9,0,3,1,2,1,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,Papara SuperMassive vs One Breath Gaming,Haven,One Breath Gaming,2,1,0,0,9,0,3,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Ascent,G2 Esports,11,1,1,0,0,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Ascent,FUT Esports,0,0,2,0,11,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Breeze,G2 Esports,16,1,5,0,13,2,5,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Breeze,FUT Esports,13,2,5,0,16,1,5,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Icebox,G2 Esports,6,0,1,0,8,2,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,G2 Esports vs FUT Esports,Icebox,FUT Esports,8,2,3,0,6,0,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Bind,Guild Esports,1,3,2,0,8,4,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Bind,Team Liquid,8,4,1,0,1,3,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Split,Guild Esports,3,3,1,1,12,1,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Guild Esports vs Team Liquid,Split,Team Liquid,12,1,0,0,3,3,1,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Split,Guild Esports,10,1,2,0,5,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Split,Oxygen Esports,5,0,3,0,10,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Breeze,Guild Esports,10,1,2,0,5,4,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Guild Esports vs Oxygen Esports,Breeze,Oxygen Esports,5,4,2,0,10,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Split,FUT Esports,10,1,2,0,6,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Split,Papara SuperMassive,6,0,2,0,10,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Haven,FUT Esports,6,0,0,0,11,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Haven,Papara SuperMassive,11,0,2,0,6,0,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Icebox,FUT Esports,8,3,2,0,3,0,0,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,FUT Esports vs Papara SuperMassive,Icebox,Papara SuperMassive,3,0,0,1,8,3,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Ascent,G2 Esports,3,3,2,0,10,2,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Ascent,Team Liquid,10,2,1,0,3,3,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Bind,G2 Esports,6,1,5,1,6,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Bind,Team Liquid,6,0,2,0,6,1,5,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Haven,G2 Esports,4,2,3,0,6,1,5,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,G2 Esports vs Team Liquid,Haven,Team Liquid,6,1,5,1,4,2,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Haven,Guild Esports,8,0,4,1,0,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Haven,FUT Esports,0,0,2,0,8,0,4,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Icebox,Guild Esports,7,1,5,0,4,2,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,Guild Esports vs FUT Esports,Icebox,FUT Esports,4,2,1,0,7,1,5,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Bind,G2 Esports,3,0,5,1,9,0,2,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Bind,Guild Esports,9,0,2,2,3,0,5,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Haven,G2 Esports,4,4,2,1,10,2,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,G2 Esports vs Guild Esports,Haven,Guild Esports,10,2,1,0,4,4,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Haven,Team Liquid,3,1,1,0,6,5,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Haven,Guild Esports,6,5,2,0,3,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Ascent,Team Liquid,8,0,4,1,4,2,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Ascent,Guild Esports,4,2,4,0,8,0,4,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Split,Team Liquid,8,0,4,1,3,2,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Split,Guild Esports,3,2,2,0,8,0,4,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Breeze,Team Liquid,7,3,3,0,5,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Breeze,Guild Esports,5,1,1,0,7,3,3,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Ascent,BOOM Esports,10,1,2,0,8,0,0,2
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Ascent,FENNEL,8,0,0,2,10,1,2,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Icebox,BOOM Esports,9,1,5,0,7,0,6,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Icebox,FENNEL,7,0,6,0,9,1,5,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Haven,Global Esports,11,1,1,0,5,0,3,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Haven,DAMWON Gaming,5,0,3,0,11,1,1,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Ascent,Global Esports,2,0,4,1,11,1,1,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Ascent,DAMWON Gaming,11,1,1,0,2,0,4,1
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Split,Global Esports,13,0,0,0,5,0,0,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Split,DAMWON Gaming,5,0,0,0,13,0,0,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Ascent,FULL SENSE,6,1,3,3,4,2,2,0
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Ascent,REJECT,4,2,2,0,6,1,3,3
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Breeze,FULL SENSE,10,0,0,0,9,1,2,1
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Breeze,REJECT,9,1,2,1,10,0,0,0
