Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Ascent,CLG Red,11,2,0,0,5,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Icebox,Up Next,12,0,3,0,13,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Icebox,CLG Red,13,2,2,0,12,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Bait Academy vs Nocturnals,Breeze,Bait Academy,11,2,0,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Bait Academy vs Nocturnals,Breeze,Nocturnals,2,0,0,0,11,2,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Bait Academy vs Nocturnals,Split,Bait Academy,10,0,3,0,6,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Bait Academy vs Nocturnals,Split,Nocturnals,6,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Carpe Noctem vs Able Esports,Breeze,Carpe Noctem,4,0,4,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Carpe Noctem vs Able Esports,Breeze,Able Esports,9,0,4,0,4,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Carpe Noctem vs Able Esports,Haven,Carpe Noctem,9,0,2,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Carpe Noctem vs Able Esports,Haven,Able Esports,9,0,4,0,9,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pack a Punch vs Agoge Gaming,Breeze,Pack a Punch,9,0,4,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pack a Punch vs Agoge Gaming,Breeze,Agoge Gaming,2,0,0,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pack a Punch vs Agoge Gaming,Icebox,Pack a Punch,10,0,3,0,2,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pack a Punch vs Agoge Gaming,Icebox,Agoge Gaming,2,1,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Lenny Time vs Jit Lickers,Haven,Lenny Time,10,0,3,0,4,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Lenny Time vs Jit Lickers,Haven,Jit Lickers,4,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Lenny Time vs Jit Lickers,Ascent,Lenny Time,12,1,0,0,5,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Lenny Time vs Jit Lickers,Ascent,Jit Lickers,5,0,2,0,12,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,BASILISK vs select few,Bind,BASILISK,9,1,2,1,2,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,BASILISK vs select few,Bind,select few,2,0,3,0,9,1,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,BASILISK vs select few,Breeze,BASILISK,8,0,5,0,8,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,BASILISK vs select few,Breeze,select few,8,0,3,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,1337 vs Rated Gaming,Split,1337,10,0,2,1,6,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,1337 vs Rated Gaming,Split,Rated Gaming,6,0,2,0,10,0,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,1337 vs Rated Gaming,Icebox,1337,11,0,0,2,6,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,1337 vs Rated Gaming,Icebox,Rated Gaming,6,1,0,0,11,0,0,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Evil Geniuses vs StarBound,Icebox,Evil Geniuses,9,1,2,1,5,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Evil Geniuses vs StarBound,Icebox,StarBound,5,0,1,0,9,1,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Evil Geniuses vs StarBound,Split,Evil Geniuses,13,0,1,0,9,0,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Evil Geniuses vs StarBound,Split,StarBound,9,0,2,1,13,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Ascent,New Moon,7,0,1,0,8,1,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Ascent,Hyperspace Dark,8,1,3,1,7,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Icebox,New Moon,9,1,5,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Icebox,Hyperspace Dark,9,0,4,0,9,1,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Haven,New Moon,9,0,2,0,9,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,New Moon vs Hyperspace Dark,Haven,Hyperspace Dark,9,1,3,0,9,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Akrew vs Moonrise Black,Bind,Akrew,12,0,1,0,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Akrew vs Moonrise Black,Bind,Moonrise Black,1,0,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Akrew vs Moonrise Black,Haven,Akrew,11,0,2,0,3,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Akrew vs Moonrise Black,Haven,Moonrise Black,3,0,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Gx vs mozzy,Ascent,Gx,6,1,1,0,11,2,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Gx vs mozzy,Ascent,mozzy,11,2,0,0,6,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Gx vs mozzy,Haven,Gx,5,1,2,0,7,4,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Gx vs mozzy,Haven,mozzy,7,4,2,0,5,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,YFP Gaming vs Explicit,Haven,YFP Gaming,12,0,0,1,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,YFP Gaming vs Explicit,Haven,Explicit,1,0,0,0,12,0,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,YFP Gaming vs Explicit,Bind,YFP Gaming,10,0,3,0,3,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,YFP Gaming vs Explicit,Bind,Explicit,3,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Moon Raccoons vs Yasei,Haven,Moon Raccoons,12,0,1,0,4,2,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Moon Raccoons vs Yasei,Haven,Yasei,4,2,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Moon Raccoons vs Yasei,Ascent,Moon Raccoons,13,0,0,0,3,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Moon Raccoons vs Yasei,Ascent,Yasei,3,0,0,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Complexity vs Discord Kittens,Breeze,Complexity,9,1,2,1,5,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Complexity vs Discord Kittens,Breeze,Discord Kittens,5,1,0,0,9,1,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Complexity vs Discord Kittens,Haven,Complexity,9,0,4,0,7,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Complexity vs Discord Kittens,Haven,Discord Kittens,7,1,0,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Vireo.pro vs Clicken Chickens,Icebox,Vireo.pro,8,2,2,1,8,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Vireo.pro vs Clicken Chickens,Icebox,Clicken Chickens,8,0,1,0,8,2,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Vireo.pro vs Clicken Chickens,Ascent,Vireo.pro,12,0,1,0,5,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Vireo.pro vs Clicken Chickens,Ascent,Clicken Chickens,5,1,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SoaR vs RIT Orange,Breeze,SoaR,11,2,0,0,0,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SoaR vs RIT Orange,Breeze,RIT Orange,0,0,0,0,11,2,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SoaR vs RIT Orange,Icebox,SoaR,10,1,2,0,4,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SoaR vs RIT Orange,Icebox,RIT Orange,4,1,0,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Nightblood Converse vs Bear Minimum,Haven,Nightblood Converse,11,1,1,0,0,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Nightblood Converse vs Bear Minimum,Haven,Bear Minimum,0,0,0,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Nightblood Converse vs Bear Minimum,Split,Nightblood Converse,8,0,4,1,5,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Nightblood Converse vs Bear Minimum,Split,Bear Minimum,5,0,1,0,8,0,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Soniqs vs Team TriVec,Bind,Soniqs,9,2,2,0,1,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Soniqs vs Team TriVec,Bind,Team TriVec,1,0,2,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Soniqs vs Team TriVec,Split,Soniqs,13,0,0,0,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Soniqs vs Team TriVec,Split,Team TriVec,4,0,1,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Ascent,FYL,6,1,1,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Ascent,Gen.G Black,10,1,2,0,6,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Icebox,FYL,10,1,2,0,5,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Icebox,Gen.G Black,5,1,1,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Haven,FYL,7,0,6,0,1,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FYL vs Gen.G Black,Haven,Gen.G Black,1,0,2,0,7,0,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,IlluZion vs Strike X,Icebox,IlluZion,8,0,3,2,3,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,IlluZion vs Strike X,Icebox,Strike X,3,1,1,0,8,0,3,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,IlluZion vs Strike X,Breeze,IlluZion,10,0,3,0,9,0,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,IlluZion vs Strike X,Breeze,Strike X,9,0,1,1,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Run it Down vs LionHeart,Ascent,Run it Down,11,0,2,0,0,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Run it Down vs LionHeart,Ascent,LionHeart,0,0,3,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Run it Down vs LionHeart,Haven,Run it Down,10,0,3,0,5,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Run it Down vs LionHeart,Haven,LionHeart,5,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Andbox vs Huh,Haven,Andbox,10,0,3,0,0,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Andbox vs Huh,Haven,Huh,0,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Andbox vs Huh,Fracture,Andbox,12,0,1,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Andbox vs Huh,Fracture,Huh,2,0,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cloud9 White vs Neons Ninjas,Fracture,Cloud9 White,12,0,1,0,3,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cloud9 White vs Neons Ninjas,Fracture,Neons Ninjas,3,0,1,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cloud9 White vs Neons Ninjas,Ascent,Cloud9 White,12,1,0,0,5,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cloud9 White vs Neons Ninjas,Ascent,Neons Ninjas,5,0,0,0,12,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,DarkZero Esports vs James Madison University,Bind,DarkZero Esports,9,0,3,1,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,DarkZero Esports vs James Madison University,Bind,James Madison University,4,0,1,0,9,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,DarkZero Esports vs James Madison University,Icebox,DarkZero Esports,12,1,0,0,6,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,DarkZero Esports vs James Madison University,Icebox,James Madison University,6,0,1,0,12,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Rocket vs Spectral Purple,Haven,Team Rocket,10,1,2,0,4,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Rocket vs Spectral Purple,Haven,Spectral Purple,4,0,2,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Rocket vs Spectral Purple,Fracture,Team Rocket,12,0,1,0,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Rocket vs Spectral Purple,Fracture,Spectral Purple,4,0,1,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Knights vs Tempest Gaming,Ascent,Knights,10,1,1,1,6,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Knights vs Tempest Gaming,Ascent,Tempest Gaming,6,0,1,0,10,1,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Knights vs Tempest Gaming,Icebox,Knights,9,0,3,1,1,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Knights vs Tempest Gaming,Icebox,Tempest Gaming,1,0,1,0,9,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Ascent,ValorsGG,8,1,1,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Ascent,Zenigma Alpha,11,1,1,0,8,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Bind,ValorsGG,6,3,4,0,5,1,3,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Bind,Zenigma Alpha,5,1,3,2,6,3,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Haven,ValorsGG,8,2,3,0,7,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,ValorsGG vs Zenigma Alpha,Haven,Zenigma Alpha,7,0,2,0,8,2,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Reckaroo vs The Chads,Haven,Team Reckaroo,8,1,4,0,1,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Reckaroo vs The Chads,Haven,The Chads,1,0,2,0,8,1,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Reckaroo vs The Chads,Ascent,Team Reckaroo,12,1,0,0,1,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Reckaroo vs The Chads,Ascent,The Chads,1,0,1,0,12,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,OMICRON vs TRD,Icebox,OMICRON,8,0,5,0,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,OMICRON vs TRD,Icebox,TRD,1,0,0,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,OMICRON vs TRD,Ascent,OMICRON,11,1,1,0,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,OMICRON vs TRD,Ascent,TRD,4,0,1,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Renegades vs REGEN,Bind,Renegades,13,0,0,0,1,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Renegades vs REGEN,Bind,REGEN,1,0,2,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Renegades vs REGEN,Breeze,Renegades,13,0,0,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Renegades vs REGEN,Breeze,REGEN,2,0,0,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspire vs Acacia,Haven,Aspire,7,2,3,1,8,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspire vs Acacia,Haven,Acacia,8,0,2,0,7,2,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspire vs Acacia,Icebox,Aspire,8,0,5,0,4,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspire vs Acacia,Icebox,Acacia,4,1,1,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Haven,Cosmic Divide,8,3,2,0,5,0,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Haven,OneShot Esports,5,0,1,1,8,3,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Ascent,Cosmic Divide,7,1,0,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Ascent,OneShot Esports,10,1,2,0,7,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Breeze,Cosmic Divide,12,1,2,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Cosmic Divide vs OneShot Esports,Breeze,OneShot Esports,8,0,5,0,12,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Haven,Berzerkers,8,0,2,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Haven,Northern Forces,9,2,2,0,8,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Icebox,Berzerkers,8,0,5,0,6,2,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Icebox,Northern Forces,6,2,1,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Ascent,Berzerkers,4,0,1,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Berzerkers vs Northern Forces,Ascent,Northern Forces,10,0,3,0,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pioneers vs Neebs and Weebs,Split,Pioneers,11,0,2,0,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pioneers vs Neebs and Weebs,Split,Neebs and Weebs,1,0,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Pioneers vs Neebs and Weebs,Ascent,Pioneers,10,0,3,0,1,0,2,0
