Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Opening (A),3331
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Opening (B),3332
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Elimination (A),3333
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Elimination (B),3334
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Winner's (A),3335
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Winner's (B),3336
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Decider (A),3337
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Decider (B),3338
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Semifinals,3339
Champions Tour CIS Stage 1: Masters,344,Main Event,710,Grand Final,3340
Champions Tour CIS Stage 1: Masters,344,All Stages,,All Match Types,
Champions Tour Korea Stage 1: Masters,351,Playoffs,723,Semifinals,3419
Champions Tour Korea Stage 1: Masters,351,Playoffs,723,Grand Final,3420
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Opening (A),3410
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Opening (B),3411
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Winner's (A),3413
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Elimination (A),3414
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Decider (A),3415
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Winner's (B),3416
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Elimination (B),3417
Champions Tour Korea Stage 1: Masters,351,Group Stage,724,Decider (B),3418
Champions Tour Korea Stage 1: Masters,351,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Quarterfinals,3342
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Semifinals,3343
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Upper Final,3344
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 1,3345
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 2,3346
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Round 3,3347
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Lower Final,3348
Champions Tour Japan Stage 1: Masters,352,Main Event,726,Grand Final,3349
Champions Tour Japan Stage 1: Masters,352,All Stages,,All Match Types,
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Quarterfinals,3485
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Semifinals,3486
Champions Tour SEA Stage 1: Masters,347,Main Event,715,Grand Final,3487
Champions Tour SEA Stage 1: Masters,347,All Stages,,All Match Types,
Oceania Tour: Stage 01,297,Finals,599,Quarterfinals,2699
Oceania Tour: Stage 01,297,Finals,599,Semifinals,2700
Oceania Tour: Stage 01,297,Finals,599,Grand Final,2701
Oceania Tour: Stage 01,297,Finals,599,Bronze Final,2702
Oceania Tour: Stage 01,297,Last Chance Qualifier,727,Round-Robin,3412
Oceania Tour: Stage 01,297,Closed Qualifier #2,627,Quarterfinals,2858
Oceania Tour: Stage 01,297,Closed Qualifier #2,627,Semifinals,2859
Oceania Tour: Stage 01,297,Closed Qualifier #2,627,Bronze Finals,2861
Oceania Tour: Stage 01,297,Closed Qualifier #2,627,Grand Final,2864
Oceania Tour: Stage 01,297,Open Qualifier #2,640,Round of 16,3143
Oceania Tour: Stage 01,297,Open Qualifier #2,640,Quarterfinals,3144
Oceania Tour: Stage 01,297,Open Qualifier #2,640,Semifinals,3145
Oceania Tour: Stage 01,297,Open Qualifier #2,640,Grand Final,3146
Oceania Tour: Stage 01,297,Open Qualifier #2,640,3-4th Decider Match,3147
Oceania Tour: Stage 01,297,Closed Qualifier #1,628,Quarterfinals,2854
Oceania Tour: Stage 01,297,Closed Qualifier #1,628,Semifinals,2855
Oceania Tour: Stage 01,297,Closed Qualifier #1,628,Grand Final,2856
Oceania Tour: Stage 01,297,Open Qualifier #1,634,Round of 16,2878
Oceania Tour: Stage 01,297,Open Qualifier #1,634,Quarterfinals,2879
Oceania Tour: Stage 01,297,Open Qualifier #1,634,Semifinals,2880
Oceania Tour: Stage 01,297,Open Qualifier #1,634,Grand Final,2881
Oceania Tour: Stage 01,297,Open Qualifier #1,634,3-4th Decider Match,2894
Oceania Tour: Stage 01,297,Open Qualifier #1,634,7-8th Decider Match,2924
Oceania Tour: Stage 01,297,Open Qualifier #1,634,Decider Semifinals,2925
Oceania Tour: Stage 01,297,All Stages,,All Match Types,
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Quarterfinals,3377
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Semifinals,3378
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Bronze Match,3379
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716,Grand Final,3380
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Qualifier,717,Round of 8,3291
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,All Stages,,All Match Types,
Champions Tour Thailand Stage 1: Challengers 3,349,Main Event,718,Quarterfinals,3421
Champions Tour Thailand Stage 1: Challengers 3,349,Main Event,718,Semifinals,3422
Champions Tour Thailand Stage 1: Challengers 3,349,Main Event,718,Grand Final,3423
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Quarterfinals,3303
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Semifinals,3304
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Upper Finals,3305
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Lower Bracket Round 1,3306
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Lower Bracket Round 2,3307
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Lower Bracket Round 3,3308
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Lower Bracket Finals,3309
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,Grand Final,3310
Champions Tour Thailand Stage 1: Challengers 3,349,Qualifier,719,5th Place Match,3341
Champions Tour Thailand Stage 1: Challengers 3,349,All Stages,,All Match Types,
Champions Tour CIS Stage 2: Challengers 2,391,Main Event,809,Quarterfinals,4011
Champions Tour CIS Stage 2: Challengers 2,391,Main Event,809,Semifinals,4012
Champions Tour CIS Stage 2: Challengers 2,391,Main Event,809,Grand Final,4013
Champions Tour CIS Stage 2: Challengers 2,391,Qualifier Play-In,808,Round of 16,3951
Champions Tour CIS Stage 2: Challengers 2,391,Qualifier Play-In,808,Quarterfinal,3952
Champions Tour CIS Stage 2: Challengers 2,391,Open Qualifier,807,Round of 64,3915
Champions Tour CIS Stage 2: Challengers 2,391,Open Qualifier,807,Round of 32,3916
Champions Tour CIS Stage 2: Challengers 2,391,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Upper Quarterfinals,3234
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Upper Semifinals,3235
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Upper Finals,3236
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Grand Finals,3237
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Lower Bracket Round 1,3238
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Lower Bracket Round 2,3239
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Lower Bracket Round 3,3240
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Playoffs,589,Lower Bracket Final,3241
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588,Round of 32,3231
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588,Round of 16,3232
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,Qualifiers,588,Quarter Finals,3233
Champions Tour Malaysia & Singapore Stage 1: Challengers 3,294,All Stages,,All Match Types,
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Quarterfinals,2574
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Semifinals,2575
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Bronze Match,2576
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577,Grand Final,2577
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 64,3259
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 32,3260
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 16,3261
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,Round of 8,3262
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576,5th Seed Qualifier,3263
Champions Tour Indonesia Stage 1: Challengers 3,296,All Stages,,All Match Types,
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Upper Quarterfinals,3065
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Upper Bracket Semifinals,3066
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Upper Bracket Final,3067
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Grand Final,3068
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Lower Round 1,3069
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Lower Round 2,3070
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Lower Round 3,3071
Champions Tour North America Stage 1: Challengers 3,324,Main Event,664,Lower Final,3072
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665,Round of 128,3060
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665,Round of 64,3061
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665,Round of 32,3062
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665,Round of 16,3063
Champions Tour North America Stage 1: Challengers 3,324,Qualifier,665,Quarterfinals,3064
Champions Tour North America Stage 1: Challengers 3,324,All Stages,,All Match Types,
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Opening (A),3093
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Opening (B),3094
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Winner's (A),3095
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Winner's (B),3096
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Elimination (A),3097
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Elimination (B),3098
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Decider (A),3099
Champions Tour Brazil Stage 1: Challengers 3,326,Main Event,671,Decider (B),3100
Champions Tour Brazil Stage 1: Challengers 3,326,Open Qualifier,672,Round of 16,3091
Champions Tour Brazil Stage 1: Challengers 3,326,Open Qualifier,672,Quarterfinals,3092
Champions Tour Brazil Stage 1: Challengers 3,326,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Challengers 3,339,Main Event,699,Quarterfinals,3230
Champions Tour Turkey Stage 1: Challengers 3,339,Open Qualifier,698,Round of 32,3227
Champions Tour Turkey Stage 1: Challengers 3,339,Open Qualifier,698,Round of 16,3228
Champions Tour Turkey Stage 1: Challengers 3,339,Open Qualifier,698,Quarterfinals,3229
Champions Tour Turkey Stage 1: Challengers 3,339,All Stages,,All Match Types,
Champions Tour Europe Stage 1: Challengers 3,328,Main Event,679,Quarterfinals,3111
Champions Tour Europe Stage 1: Challengers 3,328,Qualifier Play-in,678,Quarterfinals,3110
Champions Tour Europe Stage 1: Challengers 3,328,Qualifier Playoffs,677,Round of 32,3114
Champions Tour Europe Stage 1: Challengers 3,328,Qualifier Playoffs,677,Round of 16,3115
Champions Tour Europe Stage 1: Challengers 3,328,Open Qualifier,676,Round of 128,3112
Champions Tour Europe Stage 1: Challengers 3,328,Open Qualifier,676,Round of 64,3113
Champions Tour Europe Stage 1: Challengers 3,328,All Stages,,All Match Types,
Champions Tour CIS Stage 1: Challengers 3,343,Main Event,709,Quarterfinals,3288
Champions Tour CIS Stage 1: Challengers 3,343,Qualifier Play-in,708,Quarterfinals,3212
Champions Tour CIS Stage 1: Challengers 3,343,Qualifier,707,Round of 64,3245
Champions Tour CIS Stage 1: Challengers 3,343,Qualifier,707,Round of 32,3246
Champions Tour CIS Stage 1: Challengers 3,343,Qualifier,707,Round of 16,3247
Champions Tour CIS Stage 1: Challengers 3,343,All Stages,,All Match Types,
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Quarterfinals,3300
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Semifinals,3301
Champions Tour Philippines Stage 1: Challengers 3,350,Main Event,720,Grand Final,3302
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Round of 16,3292
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Round of 8,3293
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,Semifinals,3294
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 1,721,3rd Place Match,3296
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Round of 16,3297
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Round of 8,3298
Champions Tour Philippines Stage 1: Challengers 3,350,Qualifier 2,722,Semifinals,3299
Champions Tour Philippines Stage 1: Challengers 3,350,All Stages,,All Match Types,
Champions Tour Korea Stage 1: Challengers 3,336,Main Event,695,Group A,3289
Champions Tour Korea Stage 1: Challengers 3,336,Main Event,695,Group B,3290
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group A,3181
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group B,3182
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group C,3183
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group D,3184
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group E,3185
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group F,3186
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group G,3187
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Group H,3188
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Round of 16,3189
Champions Tour Korea Stage 1: Challengers 3,336,Open Qualifier,694,Quarterfinals,3190
Champions Tour Korea Stage 1: Challengers 3,336,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712,Group A,3218
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712,Group B,3219
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group A,3220
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group B,3221
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group C,3222
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713,Group D,3223
Champions Tour Japan Stage 1: Challengers 3,345,All Stages,,All Match Types,
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Upper Semifinals (A),3030
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Upper Final (A),3031
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Lower Round 1 (A),3032
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Lower Final (A),3033
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Grand Final (A),3034
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Upper Semifinals (B),3035
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Upper Final (B),3036
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Lower Round 1 (B),3037
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Lower Final (B),3038
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Grand Final (B),3039
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAN,659,Winner's Final,3041
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAN,660,Round of 16,3012
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAN,660,Quarterfinals,3013
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAN,660,Semifinals,3042
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Upper Semifinals (A),3018
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Upper Final (A),3019
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Lower Round 1 (A),3020
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Lower Final (A),3021
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Grand Final (A),3022
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Upper Semifinals (B),3023
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Upper Final (B),3024
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Lower Final (B),3026
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Grand Final (B),3027
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Winner's Final,3028
Champions Tour LATAM Stage 1: Challengers 3,323,Main Event: LAS,662,Runner-up Final,3029
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAS,661,Round of 16,3014
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAS,661,Quarterfinals,3015
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAS,661,Semifinals,3044
Champions Tour LATAM Stage 1: Challengers 3,323,Open Qualifier: LAS,661,Grand Final,3045
Champions Tour LATAM Stage 1: Challengers 3,323,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Challengers 2,327,Main Event,674,Quarterfinals,3101
Champions Tour Turkey Stage 1: Challengers 2,327,Open Qualifier,673,Round of 32,3116
Champions Tour Turkey Stage 1: Challengers 2,327,Open Qualifier,673,Round of 16,3117
Champions Tour Turkey Stage 1: Challengers 2,327,Open Qualifier,673,Quarterfinals,3118
Champions Tour Turkey Stage 1: Challengers 2,327,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Quarterfinals,3158
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Semifinals,3159
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Grand Final,3160
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667,Bronze Match,3203
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Qualifier,666,Quarterfinals,3074
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,All Stages,,All Match Types,
Champions Tour CIS Stage 1: Challengers 2,330,Main Event,684,Final Round,3119
Champions Tour CIS Stage 1: Challengers 2,330,Qualifier Play-in,683,Quarterfinals,3120
Champions Tour CIS Stage 1: Challengers 2,330,Open Qualifier,682,Round of 64,3140
Champions Tour CIS Stage 1: Challengers 2,330,Open Qualifier,682,Round of 32,3141
Champions Tour CIS Stage 1: Challengers 2,330,Open Qualifier,682,Round of 16,3142
Champions Tour CIS Stage 1: Challengers 2,330,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688,Group A,3169
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688,Group B,3195
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group A,3151
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group B,3152
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group C,3153
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687,Group D,3154
Champions Tour Japan Stage 1: Challengers 2,331,All Stages,,All Match Types,
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Quarterfinals,2563
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Semifinals,2564
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Bronze Final,2568
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575,Grand Final,2569
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 32,3048
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 16,3058
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 8,3077
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574,Round of 64,3265
Champions Tour Indonesia Stage 1: Challengers 2,295,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Upper Quarterfinals,3121
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Upper Semifinals,3122
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Upper Finals,3123
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Grand Finals,3124
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Lower Bracket Round 1,3125
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Lower Bracket Round 2,3126
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Lower Bracket Round 3,3127
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Playoffs,587,Lower Bracket Final,3128
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Qualifiers,586,Round of 32,2664
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Qualifiers,586,Round of 16,2876
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,Qualifiers,586,Quarter Finals,2877
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,293,All Stages,,All Match Types,
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Upper Bracket Quarterfinals,2824
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Upper Bracket Semifinals,2825
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Upper Final,2826
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Lower Round 1,2827
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Lower Round 2,2828
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Lower Round 3,2829
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Lower Final,2830
Champions Tour North America Stage 1: Challengers 2,306,Main Event,618,Grand Final,2831
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617,Round of 128,2819
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617,Round of 64,2820
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617,Round of 32,2821
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617,Round of 16,2822
Champions Tour North America Stage 1: Challengers 2,306,Qualifier,617,Quarterfinals,2823
Champions Tour North America Stage 1: Challengers 2,306,All Stages,,All Match Types,
Champions Tour Thailand Stage 1: Challengers 2,318,Main Event,650,Quarterfinals,2967
Champions Tour Thailand Stage 1: Challengers 2,318,Main Event,650,Semifinals,2968
Champions Tour Thailand Stage 1: Challengers 2,318,Main Event,650,Grand Finals,2969
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Quarter Finals,2959
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Semifinals,2960
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Upper Finals,2961
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Grand Finals,2962
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Lower Bracket Round 1,2963
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Lower Bracket Round 2,2964
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Lower Bracket Round 3,2965
Champions Tour Thailand Stage 1: Challengers 2,318,Qualifiers,651,Lower Bracket Final,2966
Champions Tour Thailand Stage 1: Challengers 2,318,All Stages,,All Match Types,
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Upper Semifinals (A),2761
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Upper Final (A),2762
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Lower Round 1 (A),2763
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Lower Final (A),2764
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Grand Final (A),2765
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Upper Semifinals (B),2766
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Upper Final (B),2767
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Lower Round 1 (B),2768
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Lower Final (B),2769
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Grand Final (B),2770
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Runner-up Final,2772
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAN,606,Winner's Final,2926
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAN,607,Round of 16,2734
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAN,607,Quarterfinals,2735
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAN,607,Semifinals,2736
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAN,607,Grand Final,2785
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Upper Semifinals (A),2773
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Upper Final (A),2774
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Lower Round 1 (A),2775
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Lower Final (A),2776
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Upper Semifinals (B),2778
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Upper Final (B),2779
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Lower Round 1 (B),2780
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Lower Final (B),2781
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Runner-up Final,2784
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Grand Final (A),2862
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Grand Final (B),2863
Champions Tour LATAM Stage 1: Challengers 2,302,Main Event: LAS,608,Grand Final (AxB),2927
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAS,609,Round of 16,2731
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAS,609,Quarterfinals,2732
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAS,609,Semifinals,2733
Champions Tour LATAM Stage 1: Challengers 2,302,Open Qualifier: LAS,609,Grand Final,2742
Champions Tour LATAM Stage 1: Challengers 2,302,All Stages,,All Match Types,
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Opening (A),2865
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Opening (B),2867
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Winner's (A),2868
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Winner's (B),2869
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Elimination (A),2870
Champions Tour Brazil Stage 1: Challengers 2,301,Main Event,624,Elimination (B),2871
