Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Team Liquid vs NRG Esports,Team Liquid,ban,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Team Liquid vs NRG Esports,NRG Esports,pick,Haven
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Team Liquid vs NRG Esports,Team Liquid,pick,Ascent
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Team Liquid vs NRG Esports,NRG Esports,ban,Lotus
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Team Liquid vs NRG Esports,Team Liquid,ban,Bind
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,EDward Gaming,ban,Ascent
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,Paper Rex,ban,Haven
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,EDward Gaming,pick,Fracture
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,Paper Rex,pick,Split
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,EDward Gaming,ban,Bind
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 2,Paper Rex vs EDward Gaming,Paper Rex,ban,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,FNATIC,ban,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,Evil Geniuses,ban,Bind
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,FNATIC,pick,Lotus
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,Evil Geniuses,pick,Fracture
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,FNATIC,ban,Ascent
Champions Tour 2023: Masters Tokyo,Playoffs,Upper Final,FNATIC vs Evil Geniuses,Evil Geniuses,ban,Haven
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,NRG Esports,ban,Fracture
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,NRG Esports,pick,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,Paper Rex,pick,Lotus
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,NRG Esports,ban,Ascent
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Round 3,NRG Esports vs Paper Rex,Paper Rex,ban,Split
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Evil Geniuses,ban,Bind
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Evil Geniuses,pick,Fracture
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Paper Rex,pick,Lotus
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Evil Geniuses,pick,Split
Champions Tour 2023: Masters Tokyo,Playoffs,Lower Final,Evil Geniuses vs Paper Rex,Paper Rex,pick,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,FNATIC,ban,Pearl
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,FNATIC,ban,Fracture
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,FNATIC,pick,Lotus
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,Evil Geniuses,pick,Split
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,FNATIC,pick,Bind
Champions Tour 2023: Masters Tokyo,Playoffs,Grand Final,FNATIC vs Evil Geniuses,Evil Geniuses,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,Sentinels,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,Sentinels,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,100 Thieves,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,Sentinels,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 1,Sentinels vs 100 Thieves,100 Thieves,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,KRÜ Esports,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,KRÜ Esports,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,FURIA,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,KRÜ Esports,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 1,KRÜ Esports vs FURIA,FURIA,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,MIBR,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,LOUD,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,MIBR,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,LOUD,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 1,LOUD vs MIBR,MIBR,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Evil Geniuses,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Cloud9,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Evil Geniuses,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Cloud9,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Evil Geniuses,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 1,Evil Geniuses vs Cloud9,Cloud9,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,Leviatán,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,NRG Esports,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,Leviatán,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 1,Leviatán vs NRG Esports,NRG Esports,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,Cloud9,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,Cloud9,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,LOUD,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,Cloud9,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 2,Cloud9 vs LOUD,LOUD,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,Leviatán,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,FURIA,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,Leviatán,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,Leviatán vs FURIA,FURIA,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,Sentinels,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,NRG Esports,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,Sentinels,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,NRG Esports,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,Sentinels,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 2,NRG Esports vs Sentinels,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,KRÜ Esports,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,MIBR,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,KRÜ Esports,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,MIBR,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,KRÜ Esports,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,MIBR vs KRÜ Esports,MIBR,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,Evil Geniuses,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,Evil Geniuses,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,100 Thieves,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,Evil Geniuses,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 2,Evil Geniuses vs 100 Thieves,100 Thieves,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,Cloud9,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,Cloud9,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,100 Thieves,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,Cloud9,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 3,Cloud9 vs 100 Thieves,100 Thieves,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,NRG Esports,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,MIBR,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,NRG Esports,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,MIBR,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 3,NRG Esports vs MIBR,MIBR,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Sentinels,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Sentinels,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Leviatán,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Sentinels,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 3,Leviatán vs Sentinels,Leviatán,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,Evil Geniuses,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,KRÜ Esports,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,Evil Geniuses,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,KRÜ Esports,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,Evil Geniuses,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 3,Evil Geniuses vs KRÜ Esports,KRÜ Esports,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,FURIA,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,LOUD,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,FURIA,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,LOUD,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 3,LOUD vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,Sentinels,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,LOUD,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,Sentinels,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,LOUD,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,LOUD vs Sentinels,Sentinels,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,MIBR,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,Leviatán,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,MIBR,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,Leviatán,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs MIBR,MIBR,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,KRÜ Esports,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,KRÜ Esports,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,100 Thieves,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,KRÜ Esports,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,100 Thieves,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Evil Geniuses,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,FURIA,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Evil Geniuses,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,FURIA,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Evil Geniuses,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Cloud9,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,NRG Esports,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Cloud9,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,NRG Esports,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Cloud9,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Sentinels,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,MIBR,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Sentinels,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,MIBR,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Sentinels,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,MIBR,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,100 Thieves,pick,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Leviatán,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,100 Thieves,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Leviatán,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Evil Geniuses,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,LOUD,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Evil Geniuses,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,LOUD,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Evil Geniuses,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Cloud9,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,FURIA,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Cloud9,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,FURIA,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Cloud9,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,NRG Esports,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,KRÜ Esports,ban,Icebox
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,NRG Esports,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,KRÜ Esports,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,KRÜ Esports,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,NRG Esports,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,100 Thieves,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,NRG Esports,pick,Bind
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,100 Thieves,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,NRG Esports,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,100 Thieves,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,MIBR,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,FURIA,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,MIBR,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,FURIA,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,MIBR,ban,Bind
